#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      1.3000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            2201          1.7895894959650807E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240444776860254E+000          4.8804661546275572E+000          2.7154029583943537E+000         -3.5964504310362666E-001          9.5296238219538078E-013          5.7938879430818757E-001 
                            2202          1.7895894960460998E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240469010405811E+000          4.8804762192450086E+000          2.7154031439939681E+000         -3.5964541430285557E-001          1.0910245715225930E-012          5.7938877554640866E-001 
                            2203          1.7895894961109154E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240495428072048E+000          4.8804920685746955E+000          2.7154057851255646E+000         -3.5965069656604887E-001          1.2149460262856799E-012          5.7938876796308647E-001 
                            2204          1.7895894961627677E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240515267682971E+000          4.8805013544405398E+000          2.7154064601363026E+000         -3.5965204658752420E-001          1.3211772016944926E-012          5.7938876750912316E-001 
                            2205          1.7895894962042492E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240531665284519E+000          4.8805098275936665E+000          2.7154074171925564E+000         -3.5965396070003197E-001          1.4122110402217638E-012          5.7938876514598048E-001 
                            2206          1.7895894962390754E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240546007504277E+000          4.8805166937641049E+000          2.7154079818338244E+000         -3.5965508998256840E-001          1.4930810814130507E-012          5.7938876480504009E-001 
                            2207          1.7895894962723240E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240558224884549E+000          4.8805224567568359E+000          2.7154084198541351E+000         -3.5965596602318939E-001          1.5772152760885670E-012          5.7938876454942778E-001 
                            2208          1.7895894963022269E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240571017572329E+000          4.8805314711660959E+000          2.7154103685212081E+000         -3.5965986335733585E-001          1.6541364110477938E-012          5.7938876449658661E-001 
                            2209          1.7895894963351201E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240586859322179E+000          4.8805397355334375E+000          2.7154113323549098E+000         -3.5966179102473900E-001          1.7439530476972354E-012          5.7938876417305796E-001 
                            2210          1.7895894963713024E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240600664768960E+000          4.8805493521088739E+000          2.7154133795532713E+000         -3.5966588542146222E-001          1.8494622569226275E-012          5.7938876405421769E-001 
                            2211          1.7895894964111030E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240615989077560E+000          4.8805589692660085E+000          2.7154151232701187E+000         -3.5966937285515654E-001          1.9669595291804336E-012          5.7938876376194182E-001 
                            2212          1.7895894964548837E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240627682157540E+000          4.8805657741950714E+000          2.7154161871186546E+000         -3.5967150055222874E-001          2.1096783108692370E-012          5.7938876371195269E-001 
                            2213          1.7895894965030424E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240638772361620E+000          4.8805739232319452E+000          2.7154180435962751E+000         -3.5967521350746962E-001          2.2798321141491251E-012          5.7938876272877327E-001 
                            2214          1.7895894965560175E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240659436243390E+000          4.8805942401009315E+000          2.7154240692544147E+000         -3.5968726482374835E-001          2.4828594971732131E-012          5.7938876262816508E-001 
                            2215          1.7895894966142897E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240674442078364E+000          4.8806038411533583E+000          2.7154258686136323E+000         -3.5969086354218399E-001          2.7305317901824440E-012          5.7938876262816519E-001 
                            2216          1.7895894966463391E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240681665406509E+000          4.8806118093467230E+000          2.7154284080446853E+000         -3.5969594240428998E-001          2.8317099384695003E-012          5.7938876185594446E-001 
                            2217          1.7895894966783889E+007          4.2980505627239829E+000         -8.7019494372760171E+000          0.0000000000000000E+000          3.6240688896248465E+000          4.8806184801718668E+000          2.7154302972888664E+000         -3.5969972089265206E-001          2.9830801545301887E-012          5.7938876166036135E-001 
