#                           1                            2                            3                            4                            5 
#              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
#                        6794      2.0000000000000000E+001      1.4000000000000000E-002      5.0000000000000000E+001      1.0000000000000000E+003 
#
#                               1                                2                                3                                4                                5                                6                                7                                8                                9                               10                               11 
#                    model_number                         star_age                        star_mass                       delta_mass                        star_mdot                         log_Teff                            log_L                            log_R                            log_g                       center_he4                       surface_h1 
                            1829          1.0557178708288847E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399267622149467E+000          5.3147880497813436E+000          2.9007993369134040E+000         -3.6009977083009104E-001          1.8675531029728880E-004          4.4796908234532357E-001 
                            1830          1.0557178708291564E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399850349949636E+000          5.3150200363410471E+000          2.9007987846332233E+000         -3.6009866626972925E-001          1.8808155367850822E-004          4.4796907968778865E-001 
                            1831          1.0557178708294265E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399298430763571E+000          5.3148035496123267E+000          2.9008009251060756E+000         -3.6010294721543429E-001          1.8984315689700619E-004          4.4796908233798621E-001 
                            1832          1.0557178708296856E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399857633174246E+000          5.3150298671599483E+000          2.9008022433977523E+000         -3.6010558379878732E-001          1.9067921160624665E-004          4.4796907967963190E-001 
                            1833          1.0557178708299279E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399316190533133E+000          5.3148174491454414E+000          2.9008043229187197E+000         -3.6010974284072189E-001          1.9223282799800577E-004          4.4796908231102195E-001 
                            1834          1.0557178708301604E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399859751416028E+000          5.3150340319250953E+000          2.9008039021319685E+000         -3.6010890126721995E-001          1.9319727148662820E-004          4.4796907967790478E-001 
                            1835          1.0557178708304161E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399321948435919E+000          5.3148221536826856E+000          2.9008055236067856E+000         -3.6011214421685439E-001          1.9436463568334522E-004          4.4796908230510768E-001 
                            1836          1.0557178708306974E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399905550141192E+000          5.3150535524506282E+000          2.9008045026497022E+000         -3.6011010230268781E-001          1.9546665274140147E-004          4.4796907965908184E-001 
                            1837          1.0557178708310068E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399333329405565E+000          5.3148274003226055E+000          2.9008058707328153E+000         -3.6011283846891357E-001          1.9660888483065352E-004          4.4796908229324944E-001 
                            1838          1.0557178708312543E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399906631745891E+000          5.3150561906892593E+000          2.9008056054480775E+000         -3.6011230789943777E-001          1.9696614235806018E-004          4.4796907965327759E-001 
                            1839          1.0557178708315266E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399380159392813E+000          5.3148483962154414E+000          2.9008070026817849E+000         -3.6011510236685318E-001          1.9839697749358739E-004          4.4796908228923638E-001 
                            1840          1.0557178708318260E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399984643265744E+000          5.3150887186615297E+000          2.9008062671302435E+000         -3.6011363126376994E-001          1.9952965688806252E-004          4.4796907964563204E-001 
                            1841          1.0557178708321555E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399399358522571E+000          5.3148582049681510E+000          2.9008080672321879E+000         -3.6011723146765878E-001          2.0078526143840823E-004          4.4796908228455373E-001 
                            1842          1.0557178708324190E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399995778260901E+000          5.3150969156856469E+000          2.9008081386432689E+000         -3.6011737428982099E-001          2.0110474617982403E-004          4.4796907964084021E-001 
                            1843          1.0557178708327089E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399444782261758E+000          5.3148803287781563E+000          2.9008100443893534E+000         -3.6012118578198987E-001          2.0238771960742004E-004          4.4796908228125404E-001 
                            1844          1.0557178708330277E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6400044173107902E+000          5.3151206013961003E+000          2.9008103025290959E+000         -3.6012170206147492E-001          2.0273135186976818E-004          4.4796907963839672E-001 
                            1845          1.0557178708333785E+007          1.0083459297629933E+001         -9.9165407023700674E+000          0.0000000000000000E+000          3.6399447772882580E+000          5.3148859988318806E+000          2.9008122812920503E+000         -3.6012565958738363E-001          2.0434754408542286E-004          4.4796908227985244E-001 
